,summary,config,name
898,"{'_runtime': 37261.284642938, '_step': 42000, '_timestamp': 1758201086.0532336, 'alpha': 0.5, 'avg_current_reward_eval': 2.664686374189527e-38, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'clip_scale_avg_interval': 0.6871343212928687, 'clip_trigger_rate_interval': 0.938, 'eval_interval_sec': 586.9972505569458, 'forward_avg_action_prob_eval': 0.010300246564050515, 'forward_avg_action_prob_test': 0.010580129575915635, 'forward_policy_entropy_eval': 4.974682076772054, 'forward_policy_entropy_test': 5.177541480243206, 'log_Z': -0.16276752948760986, 'loss': 37.92274475097656, 'mean_R_all_unique': 9.742574817345644e-25, 'mean_top_1000_R': 6.547166125492986e-22, 'mean_top_100_R': 6.547161450885962e-21, 'modes': 52, 'pearson_corr_test': 0.595592774388519, 'rand_action_prob': 0.16083999999999998, 'spearman_corr_test': 0.5772086918066274, 'step': 42000, 'unique_samples_eval': 672016}",{},k(4)_ms(0)_ss(2)_m(tb)_a(0.5)
899,"{'_runtime': 37488.317986363, '_step': 38500, '_timestamp': 1758201313.030903, 'alpha': 0.4000000059604645, 'avg_current_reward_eval': 9.619003424478776e-36, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'clip_scale_avg_interval': 0.6868492527691479, 'clip_trigger_rate_interval': 0.926, 'eval_interval_sec': 531.0803740024567, 'forward_avg_action_prob_eval': 0.009501493209972978, 'forward_avg_action_prob_test': 0.010559329335286747, 'forward_policy_entropy_eval': 4.967576058705648, 'forward_policy_entropy_test': 5.179692620595296, 'log_Z': 0.029829025268554688, 'loss': 26.383331298828125, 'mean_R_all_unique': 3.810435436192504e-28, 'mean_top_1000_R': 2.3472674795654137e-25, 'mean_top_100_R': 2.3462505188741173e-24, 'modes': 33, 'pearson_corr_test': 0.5970774226945383, 'rand_action_prob': 0.23077000000000003, 'spearman_corr_test': 0.5785198536076696, 'step': 38500, 'unique_samples_eval': 616016}",{},k(4)_ms(0)_ss(1)_m(tb)_a(0.4)
900,"{'_runtime': 37573.541104463, '_step': 38500, '_timestamp': 1758201402.4087112, 'alpha': 0.30000001192092896, 'avg_current_reward_eval': 1.944237015756109e-37, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'clip_scale_avg_interval': 0.6620764628807255, 'clip_trigger_rate_interval': 0.944, 'eval_interval_sec': 543.1222612857819, 'forward_avg_action_prob_eval': 0.009760605652506154, 'forward_avg_action_prob_test': 0.010510077129952456, 'forward_policy_entropy_eval': 4.977800607681274, 'forward_policy_entropy_test': 5.179479044814904, 'log_Z': 0.23432724177837372, 'loss': 10.45574951171875, 'mean_R_all_unique': 1.7797379668329532e-26, 'mean_top_1000_R': 1.0963468480558029e-23, 'mean_top_100_R': 1.096335045340355e-22, 'modes': 39, 'pearson_corr_test': 0.5964483225810472, 'rand_action_prob': 0.23077000000000003, 'spearman_corr_test': 0.5788909462232193, 'step': 38500, 'unique_samples_eval': 616016}",{},k(4)_ms(0)_ss(0)_m(tb)_a(0.3)
901,"{'M_size': 60, '_runtime': 31533.060956936, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1758195361.775498, 'alpha': 0.5018323063850403, 'alpha_init': 0.6, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 4.551042557481889e-34, 'backward_avg_action_prob_eval': 0.25860088985088986, 'backward_avg_action_prob_test': 0.25860088985088986, 'backward_policy_entropy_eval': 1.6656012079720826, 'backward_policy_entropy_test': 1.6656012079720823, 'batch_size': 16, 'clip_scale_avg_interval': 0.5031262526924887, 'clip_trigger_rate_interval': 0.9939879759519038, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 500, 'eval_interval_sec': 441.6329047679901, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.00033963673801432986, 'forward_avg_action_prob_test': 0.00040875023046889206, 'forward_policy_entropy_eval': 7.67897097269694, 'forward_policy_entropy_test': 8.45152537057797, 'grad_clip_norm': 20, 'k': 10, 'learning_rate': 0.002, 'log_Z': -0.16656051576137543, 'loss': 25.744718551635746, 'mean_R_all_unique': 8.403647200248597e-30, 'mean_top_1000_R': 6.722451303946026e-27, 'mean_top_100_R': 6.698587617426918e-26, 'mode_threshold': 30, 'model_seed': 0, 'modes': 32, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.6182232365425924, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 3, 'spearman_corr_test': 0.5702121429223014, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(10)_ms(0)_ss(3)_m(tb)_a(0.6)
902,"{'M_size': 60, '_runtime': 26906.19804907, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1758191957.5192184, 'alpha': 0.4963354170322418, 'alpha_init': 0.3, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 2.2600548644700172e-36, 'backward_avg_action_prob_eval': 0.25860088985088986, 'backward_avg_action_prob_test': 0.25860088985088986, 'backward_policy_entropy_eval': 1.6656012079720826, 'backward_policy_entropy_test': 1.6656012079720823, 'batch_size': 16, 'clip_scale_avg_interval': 0.5282434928595153, 'clip_trigger_rate_interval': 0.9899799599198396, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 500, 'eval_interval_sec': 414.8395380973816, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.00032971370455925353, 'forward_avg_action_prob_test': 0.00040222418804660267, 'forward_policy_entropy_eval': 7.689261953035991, 'forward_policy_entropy_test': 8.462760546207427, 'grad_clip_norm': 20, 'k': 10, 'learning_rate': 0.002, 'log_Z': -0.16134929656982422, 'loss': 33.589637756347656, 'mean_R_all_unique': 1.1498564878481212e-29, 'mean_top_1000_R': 9.198527045527484e-27, 'mean_top_100_R': 9.185257338378562e-26, 'mode_threshold': 30, 'model_seed': 0, 'modes': 20, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.6101782363236825, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 2, 'spearman_corr_test': 0.5651462214891252, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(10)_ms(0)_ss(2)_m(tb)_a(0.3)
903,"{'M_size': 60, '_runtime': 27052.265806165, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1758192103.5931425, 'alpha': 0.4963354170322418, 'alpha_init': 0.3, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 1.1761390503821822e-35, 'backward_avg_action_prob_eval': 0.25860088985088986, 'backward_avg_action_prob_test': 0.25860088985088986, 'backward_policy_entropy_eval': 1.6656012079720826, 'backward_policy_entropy_test': 1.6656012079720823, 'batch_size': 16, 'clip_scale_avg_interval': 0.5237098047273531, 'clip_trigger_rate_interval': 0.995991983967936, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 500, 'eval_interval_sec': 396.0712225437164, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.00035684011042273295, 'forward_avg_action_prob_test': 0.0004138331147320666, 'forward_policy_entropy_eval': 7.665164947509766, 'forward_policy_entropy_test': 8.436222411195438, 'grad_clip_norm': 20, 'k': 10, 'learning_rate': 0.002, 'log_Z': -0.16846761107444763, 'loss': 34.57759094238281, 'mean_R_all_unique': 3.6706159413878754e-30, 'mean_top_1000_R': 2.9361298682501792e-27, 'mean_top_100_R': 2.9188584183757464e-26, 'mode_threshold': 30, 'model_seed': 0, 'modes': 17, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.616019776078914, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 3, 'spearman_corr_test': 0.5686997685352967, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(10)_ms(0)_ss(3)_m(tb)_a(0.3)
904,"{'M_size': 60, '_runtime': 31235.911339718, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1758195064.4936578, 'alpha': 0.5, 'alpha_init': 0.5, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 1.5590937384036713e-37, 'backward_avg_action_prob_eval': 0.25860088985088986, 'backward_avg_action_prob_test': 0.25860088985088986, 'backward_policy_entropy_eval': 1.6656012079720826, 'backward_policy_entropy_test': 1.6656012079720823, 'batch_size': 16, 'clip_scale_avg_interval': 0.5016729464596338, 'clip_trigger_rate_interval': 0.995991983967936, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 500, 'eval_interval_sec': 509.7498722076416, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0003163285424913435, 'forward_avg_action_prob_test': 0.0003922481031971378, 'forward_policy_entropy_eval': 7.694313605626424, 'forward_policy_entropy_test': 8.468275481065115, 'grad_clip_norm': 20, 'k': 10, 'learning_rate': 0.002, 'log_Z': -0.17370599508285522, 'loss': 30.290924072265625, 'mean_R_all_unique': 3.304805193878356e-28, 'mean_top_1000_R': 2.643840600999516e-25, 'mean_top_100_R': 2.6436798149049753e-24, 'mode_threshold': 30, 'model_seed': 0, 'modes': 26, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.6145312826427674, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 4, 'spearman_corr_test': 0.5668652247869119, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(10)_ms(0)_ss(4)_m(tb)_a(0.5)
905,"{'_runtime': 40260.897064702, '_step': 41000, '_timestamp': 1758204085.1336048, 'alpha': 0.4329679906368256, 'avg_current_reward_eval': 9.11311182024415e-34, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'clip_scale_avg_interval': 0.6591854431949409, 'clip_trigger_rate_interval': 0.944, 'eval_interval_sec': 584.1625351905823, 'forward_avg_action_prob_eval': 0.009801845943244797, 'forward_avg_action_prob_test': 0.010727733270090538, 'forward_policy_entropy_eval': 4.963502216339111, 'forward_policy_entropy_test': 5.166154729525248, 'log_Z': -0.03263457491993904, 'loss': 20.211576461791992, 'mean_R_all_unique': 4.0457575732285e-28, 'mean_top_1000_R': 2.6540586717026945e-25, 'mean_top_100_R': 2.6527286466851225e-24, 'modes': 43, 'pearson_corr_test': 0.5960737363590991, 'rand_action_prob': 0.1808200000000001, 'spearman_corr_test': 0.5781354969690904, 'step': 41000, 'unique_samples_eval': 656016}",{},k(4)_ms(0)_ss(2)_m(tb)_a(0.4)
906,"{'M_size': 60, '_runtime': 30367.329528047, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1758195417.8341422, 'alpha': 0.49450311064720154, 'alpha_init': 0.2, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 1.1341143090843163e-36, 'backward_avg_action_prob_eval': 0.25860088985088986, 'backward_avg_action_prob_test': 0.25860088985088986, 'backward_policy_entropy_eval': 1.6656012079720826, 'backward_policy_entropy_test': 1.6656012079720823, 'batch_size': 16, 'clip_scale_avg_interval': 0.5044961585302711, 'clip_trigger_rate_interval': 0.997995991983968, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 500, 'eval_interval_sec': 432.1625373363495, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0003257857012310221, 'forward_avg_action_prob_test': 0.000431366647073143, 'forward_policy_entropy_eval': 7.644578297932942, 'forward_policy_entropy_test': 8.414001105626424, 'grad_clip_norm': 20, 'k': 10, 'learning_rate': 0.002, 'log_Z': -0.16902214288711548, 'loss': 40.33531951904297, 'mean_R_all_unique': 6.424889912893797e-30, 'mean_top_1000_R': 5.13955225257059e-27, 'mean_top_100_R': 5.121718127447905e-26, 'mode_threshold': 30, 'model_seed': 0, 'modes': 21, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.6178829879663073, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 0, 'spearman_corr_test': 0.5709991313510906, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(10)_ms(0)_ss(0)_m(tb)_a(0.2)
907,"{'M_size': 60, '_runtime': 34440.455483278, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1758198459.3290083, 'alpha': 0.5, 'alpha_init': 0.5, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 3.426775147307593e-33, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'batch_size': 16, 'clip_scale_avg_interval': 0.5413033472438297, 'clip_trigger_rate_interval': 0.9839679358717436, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 500, 'eval_interval_sec': 456.18746995925903, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.001762008333268265, 'forward_avg_action_prob_test': 0.001581574408871044, 'forward_policy_entropy_eval': 6.492528915405273, 'forward_policy_entropy_test': 7.016692408323288, 'grad_clip_norm': 20, 'k': 8, 'learning_rate': 0.002, 'log_Z': -0.12269836664199828, 'loss': 27.59354591369629, 'mean_R_all_unique': 3.999229740053065e-23, 'mean_top_1000_R': 3.1993837221855474e-20, 'mean_top_100_R': 3.199379428954255e-19, 'mode_threshold': 30, 'model_seed': 0, 'modes': 60, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.8696778946299156, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 2, 'spearman_corr_test': 0.8140262087684887, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(8)_ms(0)_ss(2)_m(tb)_a(0.5)
908,"{'M_size': 60, '_runtime': 30229.060188884, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1758194056.8274148, 'alpha': 0.5, 'alpha_init': 0.5, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 1.1314196350133446e-36, 'backward_avg_action_prob_eval': 0.25860088985088986, 'backward_avg_action_prob_test': 0.25860088985088986, 'backward_policy_entropy_eval': 1.6656012079720826, 'backward_policy_entropy_test': 1.6656012079720823, 'batch_size': 16, 'clip_scale_avg_interval': 0.499809995947104, 'clip_trigger_rate_interval': 0.9919839679358716, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 500, 'eval_interval_sec': 457.3814141750336, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.00029681822161364835, 'forward_avg_action_prob_test': 0.0003827825652842875, 'forward_policy_entropy_eval': 7.707878788312276, 'forward_policy_entropy_test': 8.483143399059772, 'grad_clip_norm': 20, 'k': 10, 'learning_rate': 0.002, 'log_Z': -0.16836939752101898, 'loss': 27.896503448486328, 'mean_R_all_unique': 1.0773717066347769e-29, 'mean_top_1000_R': 8.618589118636667e-27, 'mean_top_100_R': 8.601314531391438e-26, 'mode_threshold': 30, 'model_seed': 0, 'modes': 23, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.6119537833380922, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 1, 'spearman_corr_test': 0.5669000789272541, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(10)_ms(0)_ss(1)_m(tb)_a(0.5)
909,"{'M_size': 60, '_runtime': 30459.175719677, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1758194287.952809, 'alpha': 0.5073291659355164, 'alpha_init': 0.9, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 1.1490595035677392e-36, 'backward_avg_action_prob_eval': 0.25860088985088986, 'backward_avg_action_prob_test': 0.25860088985088986, 'backward_policy_entropy_eval': 1.6656012079720826, 'backward_policy_entropy_test': 1.6656012079720823, 'batch_size': 16, 'clip_scale_avg_interval': 0.5243129489783412, 'clip_trigger_rate_interval': 0.9879759519038076, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 500, 'eval_interval_sec': 449.7677364349365, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.00034564893879481434, 'forward_avg_action_prob_test': 0.0004207135886599645, 'forward_policy_entropy_eval': 7.66788649559021, 'forward_policy_entropy_test': 8.4393875259161, 'grad_clip_norm': 20, 'k': 10, 'learning_rate': 0.002, 'log_Z': -0.1771547943353653, 'loss': 30.676025390625, 'mean_R_all_unique': 4.8858997359153307e-29, 'mean_top_1000_R': 3.866598344572663e-26, 'mean_top_100_R': 3.864427789887516e-25, 'mode_threshold': 30, 'model_seed': 0, 'modes': 22, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.6104281988833269, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 1, 'spearman_corr_test': 0.565768819828389, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 791389, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(10)_ms(0)_ss(1)_m(tb)_a(0.9)
910,"{'M_size': 60, '_runtime': 23333.559613242, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1758187472.2953727, 'alpha': 0.5073291659355164, 'alpha_init': 0.9, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 4.6458879082446366e-34, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'batch_size': 16, 'clip_scale_avg_interval': 0.5662410360503335, 'clip_trigger_rate_interval': 0.9639278557114228, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 500, 'eval_interval_sec': 296.56887435913086, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0015985847373182576, 'forward_avg_action_prob_test': 0.0014986688458545057, 'forward_policy_entropy_eval': 6.53769261042277, 'forward_policy_entropy_test': 7.065217478434245, 'grad_clip_norm': 20, 'k': 8, 'learning_rate': 0.002, 'log_Z': -0.12833310663700104, 'loss': 13.173700332641602, 'mean_R_all_unique': 3.181589514835766e-26, 'mean_top_1000_R': 1.4073817053511144e-23, 'mean_top_100_R': 1.4069951964696211e-22, 'mode_threshold': 30, 'model_seed': 0, 'modes': 52, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.8685160279409144, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 4, 'spearman_corr_test': 0.8116771291663071, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 442354, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(8)_ms(0)_ss(4)_m(tb)_a(0.9)
911,"{'_runtime': 40318.278902863, '_step': 38500, '_timestamp': 1758204142.9489524, 'alpha': 0.5, 'avg_current_reward_eval': 1.3565764210300791e-30, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'clip_scale_avg_interval': 0.6723087105011, 'clip_trigger_rate_interval': 0.952, 'eval_interval_sec': 633.9504399299622, 'forward_avg_action_prob_eval': 0.009861788479611278, 'forward_avg_action_prob_test': 0.010557257563554835, 'forward_policy_entropy_eval': 4.957175469398498, 'forward_policy_entropy_test': 5.176700472315153, 'log_Z': -0.1576835662126541, 'loss': 30.03422164916992, 'mean_R_all_unique': 2.5695240473457774e-27, 'mean_top_1000_R': 1.582865383990887e-24, 'mean_top_100_R': 1.582593325938755e-23, 'modes': 48, 'pearson_corr_test': 0.5943043454133248, 'rand_action_prob': 0.23077000000000003, 'spearman_corr_test': 0.5775178280826496, 'step': 38500, 'unique_samples_eval': 616016}",{},k(4)_ms(0)_ss(3)_m(tb)_a(0.5)
912,"{'_runtime': 40478.874661795, '_step': 44000, '_timestamp': 1758204302.1772714, 'alpha': 0.47981035709381104, 'avg_current_reward_eval': 4.552807582171797e-34, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'clip_scale_avg_interval': 0.6887948032659919, 'clip_trigger_rate_interval': 0.952, 'eval_interval_sec': 629.0446825027466, 'forward_avg_action_prob_eval': 0.010962385536792378, 'forward_avg_action_prob_test': 0.010575629208392154, 'forward_policy_entropy_eval': 4.971648995081583, 'forward_policy_entropy_test': 5.174519968509674, 'log_Z': -0.11932066828012466, 'loss': 54.788536071777344, 'mean_R_all_unique': 1.540200062838781e-28, 'mean_top_1000_R': 1.0842977845846283e-25, 'mean_top_100_R': 1.0828337010434003e-24, 'modes': 42, 'pearson_corr_test': 0.5969516327480857, 'rand_action_prob': 0.12088, 'spearman_corr_test': 0.5801676537673892, 'step': 44000, 'unique_samples_eval': 704016}",{},k(4)_ms(0)_ss(4)_m(tb)_a(0.4)
913,"{'M_size': 60, '_runtime': 29760.70562265, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1758193588.487337, 'alpha': 0.5054969191551208, 'alpha_init': 0.8, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 1.3077722647634937e-36, 'backward_avg_action_prob_eval': 0.25860088985088986, 'backward_avg_action_prob_test': 0.25860088985088986, 'backward_policy_entropy_eval': 1.6656012079720826, 'backward_policy_entropy_test': 1.6656012079720823, 'batch_size': 16, 'clip_scale_avg_interval': 0.4978042586563116, 'clip_trigger_rate_interval': 0.997995991983968, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 500, 'eval_interval_sec': 455.06303215026855, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0003839525767640832, 'forward_avg_action_prob_test': 0.00041649146733713373, 'forward_policy_entropy_eval': 7.667078614234924, 'forward_policy_entropy_test': 8.438687352339427, 'grad_clip_norm': 20, 'k': 10, 'learning_rate': 0.002, 'log_Z': -0.16887103021144867, 'loss': 20.69693946838379, 'mean_R_all_unique': 8.228308396513025e-29, 'mean_top_1000_R': 6.485972547567073e-26, 'mean_top_100_R': 6.484071128244922e-25, 'mode_threshold': 30, 'model_seed': 0, 'modes': 29, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.6131769594715585, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 2, 'spearman_corr_test': 0.5668454119347092, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 788255, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(10)_ms(0)_ss(2)_m(tb)_a(0.8)
