,summary,config,name
728,"{'_runtime': 851.744500545, '_step': 1500, '_timestamp': 1763617642.6438558, 'alpha': 0.30000001192092896, 'avg_current_reward_eval': 1.0456511098447409e-18, 'avg_current_reward_eval_scaled': 9.487065213136468e-36, 'backward_avg_action_prob_eval': 0.1798869828571841, 'backward_avg_action_prob_test': 0.17988698285718407, 'backward_policy_entropy_eval': 2.1167808230378538, 'backward_policy_entropy_test': 2.116780823037854, 'clip_scale_avg_interval': 0.11757004353319964, 'clip_trigger_rate_interval': 1, 'elbo': 16.535036087036133, 'elbo_unscaled': 62.5975341796875, 'eubo': 36.57700406869253, 'eubo_unscaled': 73.9261707353592, 'eval_interval_sec': 265.54333877563477, 'forward_avg_action_prob_eval': 0.004638912418158725, 'forward_avg_action_prob_test': 0.004072162020835094, 'forward_policy_entropy_eval': 5.712188124656677, 'forward_policy_entropy_test': 6.037250320583582, 'log_Z': 0, 'loss': 30.041574478149418, 'mean_R_all_unique': 2.850053471582095e-17, 'mean_top_1000_R': 6.802627563575646e-16, 'mean_top_1000_diversity': 0.4956204204204204, 'mean_top_1000_similarity': 0.5043795795795796, 'mean_top_100_R': 6.452876048624844e-15, 'mean_top_100_diversity': 0.4929562289562289, 'mean_top_100_similarity': 0.5070437710437711, 'modes': 2, 'pearson_corr_test': 0.604610556652947, 'pearson_corr_test_unscaled': 0.604610556652947, 'rand_action_prob': 0.001, 'spearman_corr_test': 0.5386235857804703, 'spearman_corr_test_unscaled': 0.5386235857804703, 'step': 1500, 'top_1000_count': 1000, 'top_100_count': 100, 'unique_samples_eval': 24016}",{},k(6)_ms(0)_ss(2)_m(subtb)_a(0.3)
729,"{'_runtime': 35723.717326407, '_step': 27000, '_timestamp': 1763638968.1487775, 'alpha': 0.10000000149011612, 'avg_current_reward_eval': 1.249345576456843e-18, 'avg_current_reward_eval_scaled': 9.792870958159256e-36, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'clip_scale_avg_interval': 0.18162119253668543, 'clip_trigger_rate_interval': 1, 'elbo': -26.271913528442383, 'elbo_unscaled': 17.728086471557617, 'eubo': -5.620407616297404, 'eubo_unscaled': 31.728759050369263, 'eval_interval_sec': 811.0136089324951, 'forward_avg_action_prob_eval': 0.017041125474497675, 'forward_avg_action_prob_test': 0.013449019189186704, 'forward_policy_entropy_eval': 4.717141032218933, 'forward_policy_entropy_test': 4.911341488520304, 'log_Z': 0, 'loss': 29.776302337646484, 'mean_R_all_unique': 5.227286340247402e-15, 'mean_top_1000_R': 2.2090908843075767e-12, 'mean_top_1000_diversity': 0.4960615115115116, 'mean_top_1000_similarity': 0.5039384884884884, 'mean_top_100_R': 1.9864766228427924e-11, 'mean_top_100_diversity': 0.4928585858585859, 'mean_top_100_similarity': 0.5071414141414141, 'modes': 58, 'pearson_corr_test': 0.5947268185432225, 'pearson_corr_test_unscaled': 0.5947268185432225, 'rand_action_prob': 0.001, 'spearman_corr_test': 0.571022090598697, 'spearman_corr_test_unscaled': 0.571022090598697, 'step': 27000, 'top_1000_count': 1000, 'top_100_count': 100, 'unique_samples_eval': 432016}",{},k(4)_ms(0)_ss(3)_m(subtb)_a(0.1)
730,"{'_runtime': 2282.23579982, '_step': 2000, '_timestamp': 1763657893.586478, 'alpha': 0.4000000059604645, 'avg_current_reward_eval': 1.5728260321267034e-17, 'avg_current_reward_eval_scaled': 3.372300805309196e-33, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'clip_scale_avg_interval': 0.07736377867333309, 'clip_trigger_rate_interval': 1, 'elbo': 30.793167114257812, 'elbo_unscaled': 73.85566711425781, 'eubo': 50.476875202390886, 'eubo_unscaled': 87.82604186905755, 'eval_interval_sec': 604.7934212684631, 'forward_avg_action_prob_eval': 0.016010913446856043, 'forward_avg_action_prob_test': 0.012872860898380169, 'forward_policy_entropy_eval': 4.70377471446991, 'forward_policy_entropy_test': 4.831554539402326, 'log_Z': 0, 'loss': 73.02782440185547, 'mean_R_all_unique': 1.8544021380728983e-15, 'mean_top_1000_R': 5.927116814663941e-14, 'mean_top_1000_diversity': 0.4972407240573907, 'mean_top_1000_similarity': 0.5027592759426093, 'mean_top_100_R': 5.82583353525082e-13, 'mean_top_100_diversity': 0.4947508417508417, 'mean_top_100_similarity': 0.5052491582491583, 'modes': 22, 'pearson_corr_test': 0.5941970573994206, 'pearson_corr_test_unscaled': 0.5941970573994206, 'rand_action_prob': 0.001, 'spearman_corr_test': 0.5630365588461015, 'spearman_corr_test_unscaled': 0.5630365588461015, 'step': 2000, 'top_1000_count': 1000, 'top_100_count': 100, 'unique_samples_eval': 32016}",{},k(4)_ms(0)_ss(3)_m(subtb)_a(0.4)
731,"{'_runtime': 43776.626155381, '_step': 45500, '_timestamp': 1763602437.878352, 'alpha': 0.5332409739494324, 'avg_current_reward_eval': 5.853657080676653e-15, 'avg_current_reward_eval_scaled': 5.472820270915447e-28, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'clip_scale_avg_interval': 0.35660575024239033, 'clip_trigger_rate_interval': 1, 'elbo': 27.332454681396484, 'elbo_unscaled': 69.20745849609375, 'eubo': 42.38292990684509, 'eubo_unscaled': 79.73209657351175, 'eval_interval_sec': 788.8488721847534, 'forward_avg_action_prob_eval': 0.003031332860700786, 'forward_avg_action_prob_test': 0.002363433968780252, 'forward_policy_entropy_eval': 6.3734821001688635, 'forward_policy_entropy_test': 6.798332166274388, 'log_Z': 0, 'loss': 12.896389961242676, 'mean_R_all_unique': 1.6781091630721343e-14, 'mean_top_1000_R': 1.2016021034930979e-11, 'mean_top_1000_diversity': 0.4445728561895228, 'mean_top_1000_similarity': 0.5554271438104772, 'mean_top_100_R': 1.1352938577771416e-10, 'mean_top_100_diversity': 0.4382255892255892, 'mean_top_100_similarity': 0.5617744107744108, 'modes': 60, 'pearson_corr_test': 0.8275013131721777, 'pearson_corr_test_unscaled': 0.8275013131721777, 'rand_action_prob': 0.001, 'spearman_corr_test': 0.7706325858461955, 'spearman_corr_test_unscaled': 0.7706325858461955, 'step': 45500, 'top_1000_count': 1000, 'top_100_count': 100, 'unique_samples_eval': 728016}",{},k(8)_ms(0)_ss(0)_m(subtb)_a(0.8)
732,"{'_runtime': 3123.539047926, '_step': 3500, '_timestamp': 1763568508.3210807, 'alpha': 0.20000000298023224, 'avg_current_reward_eval': 4.963055757972492e-19, 'avg_current_reward_eval_scaled': 1.439431539808592e-36, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'elbo': -0.27088165283203125, 'elbo_unscaled': 45.47911834716797, 'eubo': 19.391342194875083, 'eubo_unscaled': 56.74050886154175, 'eval_interval_sec': 402.52217841148376, 'forward_avg_action_prob_eval': 0.013493961483861007, 'forward_avg_action_prob_test': 0.011584219484551187, 'forward_policy_entropy_eval': 4.854613820711772, 'forward_policy_entropy_test': 5.065998416026433, 'log_Z': 0, 'loss': 1.780835509300232, 'mean_R_all_unique': 1.8114417176313522e-16, 'mean_top_1000_R': 1.0051185501860364e-14, 'mean_top_1000_diversity': 0.4972015849182516, 'mean_top_1000_similarity': 0.5027984150817484, 'mean_top_100_R': 9.447609561277172e-14, 'mean_top_100_diversity': 0.49557744107744106, 'mean_top_100_similarity': 0.5044225589225589, 'modes': 19, 'pearson_corr_test': 0.5921014301767231, 'pearson_corr_test_unscaled': 0.5921014301767231, 'rand_action_prob': 0.001, 'spearman_corr_test': 0.5594281834963076, 'spearman_corr_test_unscaled': 0.5594281834963076, 'step': 3500, 'top_1000_count': 1000, 'top_100_count': 100, 'unique_samples_eval': 56016}",{},k(4)_ms(0)_ss(3)_m(db)_a(0.2)
733,"{'M_size': 60, '_current_q_mix_p': 0, '_last_q_mix': 0, '_mode_tokens': {'_type': 'histogram'}, '_q_step': 0, '_runtime': 63934.99276827, '_sentinel': 64, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1763678114.1929314, 'alpha': 0.5073291659355164, 'alpha_init': 0.9, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 5.647365941920514e-18, 'avg_current_reward_eval_scaled': 4.554359190054873e-34, 'backward_avg_action_prob_eval': 0.1798869828571841, 'backward_avg_action_prob_test': 0.17988698285718407, 'backward_policy_entropy_eval': 2.1167808230378538, 'backward_policy_entropy_test': 2.116780823037854, 'batch_size': 16, 'clip_scale_avg_interval': 0.29733100670624685, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'elbo': 35.551448822021484, 'elbo_unscaled': 79.80145263671875, 'enable_qgfn': False, 'entropy_coeff': 1, 'eubo': 50.79941975540585, 'eubo_unscaled': 88.14858642207251, 'eval_every': 500, 'eval_interval_sec': 983.4039335250854, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'fl': True, 'forward_avg_action_prob_eval': 0.0046522099582944065, 'forward_avg_action_prob_test': 0.004455852229744778, 'forward_policy_entropy_eval': 5.712637782096863, 'forward_policy_entropy_test': 6.06006021592021, 'grad_clip_norm': 20, 'k': 6, 'learning_rate': 0.002, 'log_Z': 0, 'loss': 22.3830623626709, 'mean_R_all_unique': 4.289875408029927e-16, 'mean_top_1000_R': 3.3708767836624164e-13, 'mean_top_1000_diversity': 0.4910633133133133, 'mean_top_1000_similarity': 0.5089366866866867, 'mean_top_100_R': 3.2392971396014003e-12, 'mean_top_100_diversity': 0.4904175084175084, 'mean_top_100_similarity': 0.5095824915824916, 'mode_threshold': 30, 'model_seed': 0, 'modes': 47, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'subtb', 'pearson_corr_test': 0.599623355338232, 'pearson_corr_test_unscaled': 0.599623355338232, 'qgfn_lr': 0.001, 'qgfn_n_step': 120, 'qgfn_p': 0.4, 'qgfn_scheduler': 'step', 'qgfn_scheduler_steps': 500, 'qgfn_target_interval': 100, 'qgfn_tau': 0.95, 'qgfn_variant': 'p_greedy', 'rand_action_prob': 0.001, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 1, 'spearman_corr_test': 0.5534515057811508, 'spearman_corr_test_unscaled': 0.5534515057811508, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'top_1000_count': 1000, 'top_100_count': 100, 'top_k': [100, 1000], 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': False, 'z_learning_rate': 0.001}",{},k(6)_ms(0)_ss(1)_m(subtb)_a(0.9)
734,"{'_runtime': 14398.265908911, '_step': 25000, '_timestamp': 1763643309.714678, 'alpha': 0.20000000298023224, 'avg_current_reward_eval': 8.846157329495246e-18, 'avg_current_reward_eval_scaled': 5.276126037606699e-34, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'clip_scale_avg_interval': 0.33198017914842365, 'clip_trigger_rate_interval': 1, 'elbo': 2.2339611053466797, 'elbo_unscaled': 44.54645538330078, 'eubo': 19.506743875079685, 'eubo_unscaled': 56.855910541746354, 'eval_interval_sec': 448.1805169582367, 'forward_avg_action_prob_eval': 0.0033550659155783553, 'forward_avg_action_prob_test': 0.002342492414066025, 'forward_policy_entropy_eval': 6.303654829661052, 'forward_policy_entropy_test': 6.776041108926138, 'log_Z': 0, 'loss': 17.77105140686035, 'mean_R_all_unique': 5.700550665073307e-15, 'mean_top_1000_R': 2.1925229483682757e-12, 'mean_top_1000_diversity': 0.4481477143810477, 'mean_top_1000_similarity': 0.5518522856189523, 'mean_top_100_R': 1.8389889776725973e-11, 'mean_top_100_diversity': 0.4409023569023569, 'mean_top_100_similarity': 0.5590976430976431, 'modes': 60, 'pearson_corr_test': 0.824188931408485, 'pearson_corr_test_unscaled': 0.824188931408485, 'rand_action_prob': 0.001, 'spearman_corr_test': 0.7659717537903519, 'spearman_corr_test_unscaled': 0.7659717537903519, 'step': 25000, 'top_1000_count': 1000, 'top_100_count': 100, 'unique_samples_eval': 400016}",{},k(8)_ms(0)_ss(1)_m(subtb)_a(0.2)
735,"{'_runtime': 11242.522708184, '_step': 9500, '_timestamp': 1763684434.8212025, 'alpha': 0.4000000059604645, 'avg_current_reward_eval': 2.4126430693073978e-18, 'avg_current_reward_eval_scaled': 6.289875694792576e-35, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'clip_scale_avg_interval': 0.12455670553588556, 'clip_trigger_rate_interval': 1, 'elbo': 25.637008666992188, 'elbo_unscaled': 69.76200866699219, 'eubo': 49.574652896457245, 'eubo_unscaled': 86.92381956312391, 'eval_interval_sec': 585.1034951210022, 'forward_avg_action_prob_eval': 0.017650125835401317, 'forward_avg_action_prob_test': 0.013216227642900777, 'forward_policy_entropy_eval': 4.673612070083618, 'forward_policy_entropy_test': 4.8778903574148815, 'log_Z': 0, 'loss': 30.48849296569824, 'mean_R_all_unique': 1.0487711681019084e-14, 'mean_top_1000_R': 1.5890782697318946e-12, 'mean_top_1000_diversity': 0.49621711711711713, 'mean_top_1000_similarity': 0.5037828828828829, 'mean_top_100_R': 1.5605450266069082e-11, 'mean_top_100_diversity': 0.4928653198653199, 'mean_top_100_similarity': 0.5071346801346801, 'modes': 56, 'pearson_corr_test': 0.5953762809572847, 'pearson_corr_test_unscaled': 0.5953762809572847, 'rand_action_prob': 0.001, 'spearman_corr_test': 0.5641552692284116, 'spearman_corr_test_unscaled': 0.5641552692284116, 'step': 9500, 'top_1000_count': 1000, 'top_100_count': 100, 'unique_samples_eval': 152016}",{},k(4)_ms(0)_ss(1)_m(subtb)_a(0.4)
736,"{'_runtime': 13850.188080159, '_step': 17000, '_timestamp': 1763639163.2347724, 'alpha': 0.10000000149011612, 'avg_current_reward_eval': 7.907703450363396e-19, 'avg_current_reward_eval_scaled': 8.35979669469896e-36, 'backward_avg_action_prob_eval': 0.1798869828571841, 'backward_avg_action_prob_test': 0.17988698285718407, 'backward_policy_entropy_eval': 2.1167808230378538, 'backward_policy_entropy_test': 2.116780823037854, 'clip_scale_avg_interval': 0.2418741284998002, 'clip_trigger_rate_interval': 1, 'elbo': -8.969573974609375, 'elbo_unscaled': 36.405426025390625, 'eubo': 8.020706946584914, 'eubo_unscaled': 45.36987361325158, 'eval_interval_sec': 566.2432954311371, 'forward_avg_action_prob_eval': 0.005234078405192122, 'forward_avg_action_prob_test': 0.004585356068579131, 'forward_policy_entropy_eval': 5.668232047557831, 'forward_policy_entropy_test': 6.010738995432853, 'log_Z': 0, 'loss': 24.193025588989254, 'mean_R_all_unique': 7.999215849424539e-17, 'mean_top_1000_R': 2.0896581657076316e-14, 'mean_top_1000_diversity': 0.492422972972973, 'mean_top_1000_similarity': 0.507577027027027, 'mean_top_100_R': 1.830628667585153e-13, 'mean_top_100_diversity': 0.4902760942760943, 'mean_top_100_similarity': 0.5097239057239057, 'modes': 27, 'pearson_corr_test': 0.6055876955898569, 'pearson_corr_test_unscaled': 0.6055876955898569, 'rand_action_prob': 0.001, 'spearman_corr_test': 0.5562527527271137, 'spearman_corr_test_unscaled': 0.5562527527271137, 'step': 17000, 'top_1000_count': 1000, 'top_100_count': 100, 'unique_samples_eval': 272016}",{},k(6)_ms(0)_ss(3)_m(subtb)_a(0.1)
737,"{'M_size': 60, '_current_q_mix_p': 0, '_last_q_mix': 0, '_mode_tokens': {'_type': 'histogram'}, '_q_step': 0, '_runtime': 51284.357112192, '_sentinel': 256, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1763592391.264413, 'alpha': 0.5, 'alpha_init': 0.5, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 1.7955439157482386e-17, 'avg_current_reward_eval_scaled': 3.397438017317561e-33, 'backward_avg_action_prob_eval': 0.22121526621526624, 'backward_avg_action_prob_test': 0.22121526621526624, 'backward_policy_entropy_eval': 1.859951425589614, 'backward_policy_entropy_test': 1.859951425589614, 'batch_size': 16, 'clip_scale_avg_interval': 0.35549176886528927, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'elbo': 24.732263565063477, 'elbo_unscaled': 66.16976928710938, 'enable_qgfn': False, 'entropy_coeff': 1, 'eubo': 40.13219766934713, 'eubo_unscaled': 77.4813643360138, 'eval_every': 500, 'eval_interval_sec': 721.6483643054962, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'fl': True, 'forward_avg_action_prob_eval': 0.003567308544491728, 'forward_avg_action_prob_test': 0.0023226699004299006, 'forward_policy_entropy_eval': 6.334898535410563, 'forward_policy_entropy_test': 6.801268869400024, 'grad_clip_norm': 20, 'k': 8, 'learning_rate': 0.002, 'log_Z': 0, 'loss': 13.348647117614746, 'mean_R_all_unique': 3.778238718086392e-15, 'mean_top_1000_R': 2.8034741600711828e-12, 'mean_top_1000_diversity': 0.4471475308641976, 'mean_top_1000_similarity': 0.5528524691358024, 'mean_top_100_R': 2.2640169517491015e-11, 'mean_top_100_diversity': 0.4415740740740741, 'mean_top_100_similarity': 0.5584259259259259, 'mode_threshold': 30, 'model_seed': 0, 'modes': 60, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'subtb', 'pearson_corr_test': 0.8153764033604823, 'pearson_corr_test_unscaled': 0.8153764033604823, 'qgfn_lr': 0.001, 'qgfn_n_step': 120, 'qgfn_p': 0.4, 'qgfn_scheduler': 'step', 'qgfn_scheduler_steps': 500, 'qgfn_target_interval': 100, 'qgfn_tau': 0.95, 'qgfn_variant': 'p_greedy', 'rand_action_prob': 0.001, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 1, 'spearman_corr_test': 0.7572926879951395, 'spearman_corr_test_unscaled': 0.7572926879951395, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'top_1000_count': 1000, 'top_100_count': 100, 'top_k': [100, 1000], 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': False, 'z_learning_rate': 0.001}",{},k(8)_ms(0)_ss(1)_m(subtb)_a(0.5)
738,"{'M_size': 60, '_current_q_mix_p': 0, '_last_q_mix': 0, '_mode_tokens': {'_type': 'histogram'}, '_q_step': 0, '_runtime': 79538.943764821, '_sentinel': 16, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1763764488.5293944, 'alpha': 0.5054969191551208, 'alpha_init': 0.8, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 5.619907433332633e-17, 'avg_current_reward_eval_scaled': 2.823423407723105e-32, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'batch_size': 16, 'clip_scale_avg_interval': 0.20294064192483136, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'elbo': 40.17437744140625, 'elbo_unscaled': 82.11187744140625, 'enable_qgfn': False, 'entropy_coeff': 1, 'eubo': 59.247915742662215, 'eubo_unscaled': 96.59708240932888, 'eval_every': 500, 'eval_interval_sec': 894.6322357654572, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'fl': True, 'forward_avg_action_prob_eval': 0.018493989342823623, 'forward_avg_action_prob_test': 0.0137833519174989, 'forward_policy_entropy_eval': 4.661350377400717, 'forward_policy_entropy_test': 4.851787359555562, 'grad_clip_norm': 20, 'k': 4, 'learning_rate': 0.002, 'log_Z': 0, 'loss': 36.53014373779297, 'mean_R_all_unique': 5.873332868341842e-15, 'mean_top_1000_R': 4.546702589343847e-12, 'mean_top_1000_diversity': 0.4930043543543543, 'mean_top_1000_similarity': 0.5069956456456457, 'mean_top_100_R': 3.967803436786144e-11, 'mean_top_100_diversity': 0.49283333333333335, 'mean_top_100_similarity': 0.5071666666666667, 'mode_threshold': 30, 'model_seed': 0, 'modes': 59, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'subtb', 'pearson_corr_test': 0.5955831344337901, 'pearson_corr_test_unscaled': 0.5955831344337901, 'qgfn_lr': 0.001, 'qgfn_n_step': 120, 'qgfn_p': 0.4, 'qgfn_scheduler': 'step', 'qgfn_scheduler_steps': 500, 'qgfn_target_interval': 100, 'qgfn_tau': 0.95, 'qgfn_variant': 'p_greedy', 'rand_action_prob': 0.001, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 4, 'spearman_corr_test': 0.573676086131106, 'spearman_corr_test_unscaled': 0.573676086131106, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'top_1000_count': 1000, 'top_100_count': 100, 'top_k': [100, 1000], 'unique_samples_eval': 799940, 'use_alpha_scheduler': True, 'use_exp_weight_decay': False, 'z_learning_rate': 0.001}",{},k(4)_ms(0)_ss(4)_m(subtb)_a(0.8)
739,"{'_runtime': 345.662705179, '_step': 1000, '_timestamp': 1763679239.383243, 'alpha': 0.30000001192092896, 'avg_current_reward_eval': 1.2826850651963984e-20, 'avg_current_reward_eval_scaled': 8.169962410583694e-40, 'backward_avg_action_prob_eval': 0.25860088985088986, 'backward_avg_action_prob_test': 0.25860088985088986, 'backward_policy_entropy_eval': 1.6656012079720826, 'backward_policy_entropy_test': 1.6656012079720823, 'clip_scale_avg_interval': 0.998385211150755, 'clip_trigger_rate_interval': 0.014, 'elbo': 12.032577514648438, 'elbo_unscaled': 60.90757751464844, 'eubo': 35.03913901964823, 'eubo_unscaled': 72.3883056863149, 'eval_interval_sec': 167.9517388343811, 'forward_avg_action_prob_eval': 0.00030535659546634025, 'forward_avg_action_prob_test': 0.0003469332402149424, 'forward_policy_entropy_eval': 7.717504143714905, 'forward_policy_entropy_test': 8.491242339909077, 'log_Z': 0, 'loss': 2.749967575073242, 'mean_R_all_unique': 5.4788320355671995e-19, 'mean_top_1000_R': 8.535640199093037e-18, 'mean_top_1000_diversity': 0.4970687354020687, 'mean_top_1000_similarity': 0.5029312645979312, 'mean_top_100_R': 6.968646788336143e-17, 'mean_top_100_diversity': 0.4957878787878788, 'mean_top_100_similarity': 0.5042121212121212, 'modes': 0, 'pearson_corr_test': 0.5611485605368326, 'pearson_corr_test_unscaled': 0.5611485605368326, 'rand_action_prob': 0.001, 'spearman_corr_test': 0.4360012291767642, 'spearman_corr_test_unscaled': 0.4360012291767642, 'step': 1000, 'top_1000_count': 1000, 'top_100_count': 100, 'unique_samples_eval': 16016}",{},k(10)_ms(0)_ss(0)_m(db)_a(0.3)
740,"{'M_size': 60, '_current_q_mix_p': 0, '_last_q_mix': 0, '_mode_tokens': {'_type': 'histogram'}, '_q_step': 0, '_runtime': 64738.365455776, '_sentinel': 16, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1763749883.0840857, 'alpha': 0.5054969191551208, 'alpha_init': 0.8, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 4.50160540183912e-18, 'avg_current_reward_eval_scaled': 1.2465844379869291e-34, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'batch_size': 16, 'clip_scale_avg_interval': 1, 'clip_trigger_rate_interval': 0, 'corr_num_rounds': 10, 'dropout': 0.1, 'elbo': 42.064659118652344, 'elbo_unscaled': 84.87715911865234, 'enable_qgfn': False, 'entropy_coeff': 1, 'eubo': 59.41418235566881, 'eubo_unscaled': 96.76334902233548, 'eval_every': 500, 'eval_interval_sec': 871.7324080467224, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'fl': True, 'forward_avg_action_prob_eval': 0.017406799970194696, 'forward_avg_action_prob_test': 0.013488789237259576, 'forward_policy_entropy_eval': 4.788051303227743, 'forward_policy_entropy_test': 4.975265723427137, 'grad_clip_norm': 20, 'k': 4, 'learning_rate': 0.002, 'log_Z': 0, 'loss': 1.892736554145813, 'mean_R_all_unique': 2.075135039033425e-15, 'mean_top_1000_R': 1.6191287889888868e-12, 'mean_top_1000_diversity': 0.49616393059726394, 'mean_top_1000_similarity': 0.5038360694027361, 'mean_top_100_R': 1.5087897057269592e-11, 'mean_top_100_diversity': 0.4954107744107744, 'mean_top_100_similarity': 0.5045892255892256, 'mode_threshold': 30, 'model_seed': 0, 'modes': 59, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'db', 'pearson_corr_test': 0.5930926522839949, 'pearson_corr_test_unscaled': 0.5930926522839949, 'qgfn_lr': 0.001, 'qgfn_n_step': 120, 'qgfn_p': 0.4, 'qgfn_scheduler': 'step', 'qgfn_scheduler_steps': 500, 'qgfn_target_interval': 100, 'qgfn_tau': 0.95, 'qgfn_variant': 'p_greedy', 'rand_action_prob': 0.001, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 2, 'spearman_corr_test': 0.565760642847615, 'spearman_corr_test_unscaled': 0.565760642847615, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'top_1000_count': 1000, 'top_100_count': 100, 'top_k': [100, 1000], 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': False, 'z_learning_rate': 0.001}",{},k(4)_ms(0)_ss(2)_m(db)_a(0.8)
