,summary,config,name
391,"{'M_size': 60, '_runtime': 33722.388577952, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756950786.0372434, 'alpha': 0.4963354170322418, 'alpha_init': 0.3, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 1.7697962666750034e-37, 'backward_avg_action_prob_eval': 0.1798869828571841, 'backward_avg_action_prob_test': 0.17988698285718407, 'backward_policy_entropy_eval': 2.1167808230378538, 'backward_policy_entropy_test': 2.116780823037854, 'batch_size': 16, 'clip_scale_avg_interval': 0.06550873350584724, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 70.95826959609985, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0032693426212063057, 'forward_avg_action_prob_test': 0.003683784951834241, 'forward_policy_entropy_eval': 5.8337305068969725, 'forward_policy_entropy_test': 6.186905609309673, 'grad_clip_norm': 2, 'k': 6, 'learning_rate': 0.002, 'log_Z': -0.16278545558452606, 'loss': 28.992368698120117, 'mean_R_all_unique': 1.484414935338182e-30, 'mean_top_1000_R': 1.1871385524986628e-27, 'mean_top_100_R': 1.1703409188559528e-26, 'mode_threshold': 30, 'model_seed': 0, 'modes': 23, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.5988620633067132, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 3, 'spearman_corr_test': 0.5559653695438637, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(6)_ms(0)_ss(3)_m(tb)_a(0.3)
392,"{'M_size': 60, '_runtime': 32993.887471011, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756952258.380514, 'alpha': 0.4981676936149597, 'alpha_init': 0.4, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 9.525594630908386e-36, 'backward_avg_action_prob_eval': 0.1798869828571841, 'backward_avg_action_prob_test': 0.17988698285718407, 'backward_policy_entropy_eval': 2.1167808230378538, 'backward_policy_entropy_test': 2.116780823037854, 'batch_size': 16, 'clip_scale_avg_interval': 0.06521798651984319, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 83.06745147705078, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0032766166084911676, 'forward_avg_action_prob_test': 0.0036394301137406726, 'forward_policy_entropy_eval': 5.834827280044555, 'forward_policy_entropy_test': 6.188210244834423, 'grad_clip_norm': 2, 'k': 6, 'learning_rate': 0.002, 'log_Z': -0.16902348399162292, 'loss': 39.32615661621094, 'mean_R_all_unique': 3.417791413604886e-28, 'mean_top_1000_R': 2.734229481841385e-25, 'mean_top_100_R': 2.7340913559150994e-24, 'mode_threshold': 30, 'model_seed': 0, 'modes': 26, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.5990482619630297, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 2, 'spearman_corr_test': 0.5563211867200342, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(6)_ms(0)_ss(2)_m(tb)_a(0.4)
393,"{'M_size': 60, '_runtime': 36755.790822784, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756953818.4259748, 'alpha': 0.4963354170322418, 'alpha_init': 0.3, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 8.535217477974653e-36, 'backward_avg_action_prob_eval': 0.1798869828571841, 'backward_avg_action_prob_test': 0.17988698285718407, 'backward_policy_entropy_eval': 2.1167808230378538, 'backward_policy_entropy_test': 2.116780823037854, 'batch_size': 16, 'clip_scale_avg_interval': 0.06455631345968033, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 65.78682374954224, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0034071172500262036, 'forward_avg_action_prob_test': 0.003635850518228835, 'forward_policy_entropy_eval': 5.8405167818069454, 'forward_policy_entropy_test': 6.194398679614067, 'grad_clip_norm': 2, 'k': 6, 'learning_rate': 0.002, 'log_Z': -0.17742520570755005, 'loss': 21.58513641357422, 'mean_R_all_unique': 2.527116248861831e-28, 'mean_top_1000_R': 2.0216893753928336e-25, 'mean_top_100_R': 2.0215036915034924e-24, 'mode_threshold': 30, 'model_seed': 0, 'modes': 25, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.5987341544108, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 1, 'spearman_corr_test': 0.5553046414770146, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(6)_ms(0)_ss(1)_m(tb)_a(0.3)
394,"{'M_size': 60, '_runtime': 38093.074787745, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756957357.644504, 'alpha': 0.4981676936149597, 'alpha_init': 0.4, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 3.29175460829109e-37, 'backward_avg_action_prob_eval': 0.1798869828571841, 'backward_avg_action_prob_test': 0.17988698285718407, 'backward_policy_entropy_eval': 2.1167808230378538, 'backward_policy_entropy_test': 2.116780823037854, 'batch_size': 16, 'clip_scale_avg_interval': 0.061062334180114655, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 61.357640981674194, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.003165686337160878, 'forward_avg_action_prob_test': 0.0037178294854966223, 'forward_policy_entropy_eval': 5.826379632949829, 'forward_policy_entropy_test': 6.179146223068237, 'grad_clip_norm': 2, 'k': 6, 'learning_rate': 0.002, 'log_Z': -0.16527311503887177, 'loss': 29.095399856567383, 'mean_R_all_unique': 2.1131519469259243e-30, 'mean_top_1000_R': 1.6901270791821942e-27, 'mean_top_100_R': 1.674328540527562e-26, 'mode_threshold': 30, 'model_seed': 0, 'modes': 22, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.5994138272901341, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 3, 'spearman_corr_test': 0.5571482835547842, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(6)_ms(0)_ss(3)_m(tb)_a(0.4)
395,"{'M_size': 60, '_runtime': 38865.943819424, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756960701.985411, 'alpha': 0.5, 'alpha_init': 0.5, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 2.125298963107963e-38, 'backward_avg_action_prob_eval': 0.1798869828571841, 'backward_avg_action_prob_test': 0.17988698285718407, 'backward_policy_entropy_eval': 2.1167808230378538, 'backward_policy_entropy_test': 2.116780823037854, 'batch_size': 16, 'clip_scale_avg_interval': 0.06725474662644863, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 65.64172744750977, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.003512962567037903, 'forward_avg_action_prob_test': 0.0037497336750020624, 'forward_policy_entropy_eval': 5.821719551086426, 'forward_policy_entropy_test': 6.174486370563507, 'grad_clip_norm': 2, 'k': 6, 'learning_rate': 0.002, 'log_Z': -0.17202037572860718, 'loss': 31.737823486328125, 'mean_R_all_unique': 9.73090807298134e-26, 'mean_top_1000_R': 7.784726406153048e-23, 'mean_top_100_R': 7.784722146389727e-22, 'mode_threshold': 30, 'model_seed': 0, 'modes': 26, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.5980145658199677, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 4, 'spearman_corr_test': 0.555305227962293, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(6)_ms(0)_ss(4)_m(tb)_a(0.5)
396,"{'M_size': 60, '_runtime': 34140.149621598, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756978726.8835015, 'alpha': 0.5054969191551208, 'alpha_init': 0.8, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 1.5836548186494868e-37, 'backward_avg_action_prob_eval': 0.1798869828571841, 'backward_avg_action_prob_test': 0.17988698285718407, 'backward_policy_entropy_eval': 2.1167808230378538, 'backward_policy_entropy_test': 2.116780823037854, 'batch_size': 16, 'clip_scale_avg_interval': 0.06332634362590792, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 64.71050882339478, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.003296607657102868, 'forward_avg_action_prob_test': 0.003656168997345958, 'forward_policy_entropy_eval': 5.837231540679932, 'forward_policy_entropy_test': 6.190663267314434, 'grad_clip_norm': 2, 'k': 6, 'learning_rate': 0.002, 'log_Z': -0.17706865072250366, 'loss': 20.141448974609375, 'mean_R_all_unique': 2.535759061521008e-30, 'mean_top_1000_R': 1.915304647985589e-27, 'mean_top_100_R': 1.9026857048310958e-26, 'mode_threshold': 30, 'model_seed': 0, 'modes': 19, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.5987757262140455, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 3, 'spearman_corr_test': 0.5555182901969762, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 755457, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(6)_ms(0)_ss(3)_m(tb)_a(0.8)
397,"{'M_size': 60, '_runtime': 24827.00213927, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756969458.7633655, 'alpha': 0.5073291659355164, 'alpha_init': 0.9, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 1.3042774563677781e-36, 'backward_avg_action_prob_eval': 0.1798869828571841, 'backward_avg_action_prob_test': 0.17988698285718407, 'backward_policy_entropy_eval': 2.1167808230378538, 'backward_policy_entropy_test': 2.116780823037854, 'batch_size': 16, 'clip_scale_avg_interval': 0.06392074634839547, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 43.6414213180542, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0035231348214438186, 'forward_avg_action_prob_test': 0.003740271529706661, 'forward_policy_entropy_eval': 5.824738669395447, 'forward_policy_entropy_test': 6.1775708948373795, 'grad_clip_norm': 2, 'k': 6, 'learning_rate': 0.002, 'log_Z': -0.180432990193367, 'loss': 17.002399444580078, 'mean_R_all_unique': 5.116184625569397e-31, 'mean_top_1000_R': 1.0634182772939356e-28, 'mean_top_100_R': 1.0599905304329946e-27, 'mode_threshold': 30, 'model_seed': 0, 'modes': 4, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.5910768558571339, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 4, 'spearman_corr_test': 0.551996375721193, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 207865, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(6)_ms(0)_ss(4)_m(tb)_a(0.9)
398,"{'M_size': 60, '_runtime': 23425.533243234, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756968011.669971, 'alpha': 0.5054969191551208, 'alpha_init': 0.8, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 6.180677566143456e-35, 'backward_avg_action_prob_eval': 0.1798869828571841, 'backward_avg_action_prob_test': 0.17988698285718407, 'backward_policy_entropy_eval': 2.1167808230378538, 'backward_policy_entropy_test': 2.116780823037854, 'batch_size': 16, 'clip_scale_avg_interval': 0.06634050054847228, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 52.18212342262268, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.003302732057636604, 'forward_avg_action_prob_test': 0.0035903079949785024, 'forward_policy_entropy_eval': 5.841873025894165, 'forward_policy_entropy_test': 6.195633489072323, 'grad_clip_norm': 2, 'k': 6, 'learning_rate': 0.002, 'log_Z': -0.1885889768600464, 'loss': 21.511531829833984, 'mean_R_all_unique': 4.148783102037551e-31, 'mean_top_1000_R': 1.3231598915333486e-28, 'mean_top_100_R': 1.3145985328053924e-27, 'mode_threshold': 30, 'model_seed': 0, 'modes': 5, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.5936204162683518, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 1, 'spearman_corr_test': 0.5525349816529249, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 318968, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(6)_ms(0)_ss(1)_m(tb)_a(0.8)
399,"{'M_size': 60, '_runtime': 39450.014589476, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756973533.363965, 'alpha': 0.5036646127700806, 'alpha_init': 0.7, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 5.673327098001145e-39, 'backward_avg_action_prob_eval': 0.1798869828571841, 'backward_avg_action_prob_test': 0.17988698285718407, 'backward_policy_entropy_eval': 2.1167808230378538, 'backward_policy_entropy_test': 2.116780823037854, 'batch_size': 16, 'clip_scale_avg_interval': 0.06651471491053397, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 68.28701639175415, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.00359513548319228, 'forward_avg_action_prob_test': 0.0036570301800893505, 'forward_policy_entropy_eval': 5.8391677141189575, 'forward_policy_entropy_test': 6.192846235871315, 'grad_clip_norm': 2, 'k': 6, 'learning_rate': 0.002, 'log_Z': -0.1744084358215332, 'loss': 19.180755615234375, 'mean_R_all_unique': 8.373948139402445e-23, 'mean_top_1000_R': 6.668694028032516e-20, 'mean_top_100_R': 6.664449159690384e-19, 'mode_threshold': 30, 'model_seed': 0, 'modes': 29, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.6016561691658362, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 0, 'spearman_corr_test': 0.5576983596661732, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 796365, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(6)_ms(0)_ss(0)_m(tb)_a(0.7)
400,"{'M_size': 60, '_runtime': 39635.31150822, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756973718.649484, 'alpha': 0.5036646127700806, 'alpha_init': 0.7, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 8.382932423673137e-36, 'backward_avg_action_prob_eval': 0.1798869828571841, 'backward_avg_action_prob_test': 0.17988698285718407, 'backward_policy_entropy_eval': 2.1167808230378538, 'backward_policy_entropy_test': 2.116780823037854, 'batch_size': 16, 'clip_scale_avg_interval': 0.07242287588372547, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 78.4520173072815, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0033124815789051356, 'forward_avg_action_prob_test': 0.00367354965335835, 'forward_policy_entropy_eval': 5.836129117012024, 'forward_policy_entropy_test': 6.18948693972826, 'grad_clip_norm': 2, 'k': 6, 'learning_rate': 0.002, 'log_Z': -0.18807850778102875, 'loss': 33.038516998291016, 'mean_R_all_unique': 5.4213016652589994e-30, 'mean_top_1000_R': 4.313566123328282e-27, 'mean_top_100_R': 4.29659495726187e-26, 'mode_threshold': 30, 'model_seed': 0, 'modes': 25, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.5883998078823125, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 1, 'spearman_corr_test': 0.5511593554956697, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 795735, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(6)_ms(0)_ss(1)_m(tb)_a(0.7)
401,"{'M_size': 60, '_runtime': 38701.914357061, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756960537.7736545, 'alpha': 0.5, 'alpha_init': 0.5, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 5.7678876886779124e-39, 'backward_avg_action_prob_eval': 0.1798869828571841, 'backward_avg_action_prob_test': 0.17988698285718407, 'backward_policy_entropy_eval': 2.1167808230378538, 'backward_policy_entropy_test': 2.116780823037854, 'batch_size': 16, 'clip_scale_avg_interval': 0.06611311420082767, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 70.82416772842407, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.003509085444966331, 'forward_avg_action_prob_test': 0.003618772735040693, 'forward_policy_entropy_eval': 5.8416602373123165, 'forward_policy_entropy_test': 6.195493669986725, 'grad_clip_norm': 2, 'k': 6, 'learning_rate': 0.002, 'log_Z': -0.17206640541553497, 'loss': 20.402753829956055, 'mean_R_all_unique': 6.44962446116139e-29, 'mean_top_1000_R': 5.159549105421942e-26, 'mean_top_100_R': 5.147487912313834e-25, 'mode_threshold': 30, 'model_seed': 0, 'modes': 23, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.5951635816862308, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 0, 'spearman_corr_test': 0.5539774450900677, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(6)_ms(0)_ss(0)_m(tb)_a(0.5)
402,"{'M_size': 60, '_runtime': 41779.788703358, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756974301.0945716, 'alpha': 0.5018323063850403, 'alpha_init': 0.6, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 3.682341348339075e-37, 'backward_avg_action_prob_eval': 0.1798869828571841, 'backward_avg_action_prob_test': 0.17988698285718407, 'backward_policy_entropy_eval': 2.1167808230378538, 'backward_policy_entropy_test': 2.116780823037854, 'batch_size': 16, 'clip_scale_avg_interval': 0.0686098448896055, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 75.35858082771301, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.003307399162440561, 'forward_avg_action_prob_test': 0.0036398309498326857, 'forward_policy_entropy_eval': 5.840666246414185, 'forward_policy_entropy_test': 6.194291690587997, 'grad_clip_norm': 2, 'k': 6, 'learning_rate': 0.002, 'log_Z': -0.1853920817375183, 'loss': 29.61755752563477, 'mean_R_all_unique': 1.7555658195914206e-30, 'mean_top_1000_R': 1.4037446747738144e-27, 'mean_top_100_R': 1.3887305286038978e-26, 'mode_threshold': 30, 'model_seed': 0, 'modes': 22, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.5977605046927708, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 1, 'spearman_corr_test': 0.5557542129257224, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 799801, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(6)_ms(0)_ss(1)_m(tb)_a(0.6)
403,"{'M_size': 60, '_runtime': 23359.946874014, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756967991.402313, 'alpha': 0.5073291659355164, 'alpha_init': 0.9, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 8.53070915450017e-36, 'backward_avg_action_prob_eval': 0.1798869828571841, 'backward_avg_action_prob_test': 0.17988698285718407, 'backward_policy_entropy_eval': 2.1167808230378538, 'backward_policy_entropy_test': 2.116780823037854, 'batch_size': 16, 'clip_scale_avg_interval': 0.06569791298760823, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 52.00287580490112, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0032962126133497804, 'forward_avg_action_prob_test': 0.0036572670293462577, 'forward_policy_entropy_eval': 5.832099103927613, 'forward_policy_entropy_test': 6.185449337661266, 'grad_clip_norm': 2, 'k': 6, 'learning_rate': 0.002, 'log_Z': -0.19006972014904025, 'loss': 29.477428436279297, 'mean_R_all_unique': 3.284038883811307e-31, 'mean_top_1000_R': 6.058724976641666e-29, 'mean_top_100_R': 6.031605531058225e-28, 'mode_threshold': 30, 'model_seed': 0, 'modes': 4, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.5957550574435249, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 1, 'spearman_corr_test': 0.554070604235421, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 184502, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(6)_ms(0)_ss(1)_m(tb)_a(0.9)
404,"{'M_size': 60, '_runtime': 22998.595609944, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1756967585.4945917, 'alpha': 0.5054969191551208, 'alpha_init': 0.8, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 7.012125072187926e-35, 'backward_avg_action_prob_eval': 0.1798869828571841, 'backward_avg_action_prob_test': 0.17988698285718407, 'backward_policy_entropy_eval': 2.1167808230378538, 'backward_policy_entropy_test': 2.116780823037854, 'batch_size': 16, 'clip_scale_avg_interval': 0.06487472044556404, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 48.000447273254395, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.003285975445760414, 'forward_avg_action_prob_test': 0.003670748765594908, 'forward_policy_entropy_eval': 5.830348777770996, 'forward_policy_entropy_test': 6.183109124600887, 'grad_clip_norm': 2, 'k': 6, 'learning_rate': 0.002, 'log_Z': -0.1813870668411255, 'loss': 30.40288543701172, 'mean_R_all_unique': 8.329390492176624e-28, 'mean_top_1000_R': 1.9291867325464432e-25, 'mean_top_100_R': 1.9291833321825043e-24, 'mode_threshold': 30, 'model_seed': 0, 'modes': 4, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.6033019348907791, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 2, 'spearman_corr_test': 0.55891574607039, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 231612, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(6)_ms(0)_ss(2)_m(tb)_a(0.8)
